@RELATION linearodds.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE class {1, -1}

@DATA
4.8714285208,2.8166906096,-1
7.84165578455,2.14485206352,-1
1.70450731553,8.96671011817,1
5.89341684091,0.992149819955,-1
8.58329822037,6.53466373377,-1
7.19107865368,7.66903923459,1
7.77250723477,9.52801977571,1
6.35595647484,7.44817149193,1
7.59467732446,6.39652739806,-1
7.95866261419,7.38236067224,-1
8.78583701113,9.81773848801,1
9.79255041591,4.94264266832,-1
1.55159577065,5.48433937606,1
4.39308174558,7.76635246302,1
2.96124892696,4.2774149743,1
0.254878635988,8.00117300455,1
1.95813379359,0.330699931224,-1
9.22284709809,6.77969583472,-1
0.380328423981,6.1293383044,1
3.81134642956,3.06295689552,-1
8.61983601081,3.42269569067,-1
4.78501686762,4.87018163816,1
7.64259827626,0.645426375306,-1
6.51487627981,4.08657078379,-1
5.72667410422,1.3562974994,-1
1.20981752549,5.90311410951,1
1.59479140764,1.27324463907,-1
8.3578729488,1.08828791525,-1
4.38921320301,1.72372406707,-1
4.41021498026,2.19994278889,-1
7.46488559544,6.77972965602,-1
8.58300249411,8.09851788419,-1
1.85181314259,6.10238840422,1
8.42768076333,9.89307990219,1
5.24341190979,7.28145828983,1
9.85889342157,7.13376977272,-1
4.11884008388,9.29364189776,1
1.65891342724,3.13157580314,1
1.5060370742,1.61596990273,1
7.31849371422,5.22377476394,-1
9.94106829903,7.80765417922,-1
7.54263883174,9.78367010662,1
2.75790691547,2.49646692248,-1
3.67800013751,1.01966056914,-1
5.29925373967,8.08422416273,1
7.11492555971,5.463203777,-1
8.71392302327,7.22240897288,-1
3.96760049972,8.78069413209,1
3.85594186118,3.40066251316,-1
2.25130871366,6.85755591066,1
8.44316580862,5.29079313822,-1
4.39014312015,4.76350213831,1
8.0794473305,6.99325967323,-1
8.05411428976,2.80546594875,-1
1.55610376579,8.09274948508,1
4.45358556282,9.35040298967,1
8.30500086936,0.31473136545,-1
3.54604217928,6.17887144969,1
9.84019986502,4.63565822574,-1
3.73324140604,6.29839259307,1
2.52034858336,9.18590933799,1
0.392321224323,7.48923765982,1
9.10379327904,5.2112679991,-1
2.72612147104,3.23466685449,1
5.01696315482,6.71476058605,1
8.13627787902,0.526530071835,-1
1.34405702387,6.93350335986,1
6.49106030061,1.86254948751,-1
3.2483483399,4.52630450893,1
5.16355978581,4.13607783023,-1
7.86565461678,0.357741371963,-1
6.88801065069,7.26381980532,1
1.43912992724,1.51611991288,-1
3.80740674418,3.59996926632,-1
2.13584616593,5.12551286859,1
9.46092834166,0.876309710608,-1
7.06486382628,7.9700392151,1
9.14304973146,7.55624773262,-1
3.64694475386,7.29476811537,1
5.86698391701,0.579979474297,-1
6.37382834013,0.758409170118,-1
4.66643117475,3.44710678129,-1
2.50782189854,0.623397100126,-1
8.4083638018,9.73116871743,1
3.20350159643,5.75768214145,1
9.44196991702,2.53616398345,-1
1.78626577438,0.555419008067,-1
9.8464683193,6.99705198662,-1
1.04633469613,4.12284619175,1
0.286451779468,4.90025958607,1
4.4664618988,4.82536318412,1
3.7903260097,1.57440430644,-1
5.24728520402,6.45371789583,1
4.65396313843,5.88411504736,1
1.91650866877,9.98664311485,1
0.609619520322,1.53561714651,1
5.15356154724,4.68610634741,-1
5.55163319822,9.18769525104,1
1.81549255965,6.7167764684,1
4.65053989319,7.33537250338,1
9.68409773337,4.45974257932,-1
9.54539670851,6.38324620416,-1
5.51538983482,7.7104407351,1
6.37760602939,7.82135211295,1
0.279847845667,8.89305085936,1
7.53754695815,4.13270092237,-1
2.91442968407,9.18563459856,1
2.98912169413,8.79805241112,1
1.87060653332,9.44630945277,1
9.37463550578,1.82675065316,-1
5.76502633381,2.80178794956,-1
1.37939585633,4.79497672526,1
4.93537004631,3.35813293962,-1
1.46569051682,5.35150956941,1
3.26645520135,8.462649832,1
3.23711511364,5.19356735419,1
0.0385602092016,4.25683677652,1
8.71604795013,1.10772341306,-1
0.295627905987,2.17128105287,1
3.06925659835,0.164505561262,-1
4.39277307472,2.81558823234,-1
5.67919420953,4.93683801476,-1
8.34252272386,3.65877139478,-1
1.65626960778,5.22953486761,1
7.76555704709,5.55380178065,-1
4.17710643333,1.23802901746,-1
3.74641049073,8.28676074329,1
7.17672756545,6.03469640665,-1
5.02297650164,9.57734115974,1
8.79210274833,3.40269770768,-1
7.70400720408,3.67572175845,-1
8.45046981537,7.83136016051,-1
2.21588265375,5.46538649202,1
0.896359611315,2.71717751056,1
3.67569596366,1.91828533835,-1
2.98503554578,5.70557385441,1
8.02994388527,4.27396938535,-1
6.96048764379,6.92353835664,-1
3.91799292197,5.10190179703,1
1.30347283655,0.0578467771159,-1
7.59268332782,1.6786191931,-1
9.05694754555,7.87785645578,-1
8.47151289282,9.58563485422,1
1.55951434369,8.49747923895,1
8.28774546977,0.266605762375,-1
1.29556688449,4.36966760665,1
9.33997771989,5.11922627263,-1
4.00795186517,0.980232363004,-1
6.29104715543,6.07810445109,-1
0.419533939988,8.43710626723,1
2.01600928009,5.21193656148,1
6.29943148506,7.64510338475,1
1.14313756833,8.23517528752,1
6.4176856385,4.45175766178,-1
8.86593497626,1.76045117964,-1
2.4759739216,6.24889294896,1
2.60962627768,8.41730259468,1
9.48914697814,4.17674919182,-1
4.50269713898,6.13566157979,1
1.94755732382,9.99341737232,1
6.56612381319,1.85546919219,-1
2.83163503903,9.1351743278,1
9.805402217,8.14088209802,-1
0.376733269334,7.32044963764,1
6.98565203149,8.00473976431,1
0.268722559581,5.44429261208,1
1.92857803699,0.592751042862,-1
2.56226191262,3.90229568707,1
0.629528086266,6.70454260229,1
7.70134642202,6.238612521,-1
5.01740332697,3.885322697,-1
2.78785704864,6.5966479593,1
3.78134253662,4.02257724097,1
7.57880610036,6.46952404994,-1
2.28845961668,2.32609675071,1
9.01563341004,4.15530224212,-1
0.664188995312,1.67288693482,1
4.03582849232,7.58392014891,1
7.94208799622,0.185471157664,-1
5.54477141006,1.75725859924,-1
5.54799486921,9.71863599858,1
1.36229214745,4.94858251065,1
9.7855208189,4.41040034009,-1
0.548824525654,7.07600827594,1
4.48583502068,9.65773732195,1
2.66399044313,0.0927350325816,-1
0.958113075392,1.92590259642,-1
4.53439246153,8.4571861883,1
9.66118968785,7.39827765527,-1
7.63106437879,7.60361273039,-1
8.99461899705,8.64712331091,-1
3.78515686197,6.68279335189,1
1.69860797391,4.62289114794,1
4.62442879117,5.68770643181,1
4.47418079718,7.39841416837,1
9.59790398663,0.756356260024,-1
7.10969964171,6.18263331504,-1
2.40571544562,1.76222519925,-1
9.4466851553,9.57568000453,1
2.38253788255,8.04725160652,1
4.80907396782,9.22075545903,1
9.9019087949,0.132738020338,-1
5.18454617714,5.11823445419,1
0.0909866193662,0.655254287912,-1
8.02598945405,4.29853436635,-1
5.64553096162,8.92941324311,1
3.84680757143,6.78432027879,1
8.49586533896,2.29440405022,-1
1.4508514828,4.96670752056,1
9.32964472418,5.95122237393,-1
5.44902799406,5.29374026908,1
8.56173067567,6.79462172849,-1
8.84422842273,4.20780572094,-1
7.48903725084,6.48010740724,-1
6.29895062109,2.30371545489,-1
0.148865858836,7.0552764435,1
0.178403549815,4.30413971373,1
0.887263539574,9.30577975476,1
2.33337363544,1.18392288299,-1
9.95844060587,5.28523256023,-1
4.81364518115,5.64902101068,1
7.52486856724,8.05305748419,1
2.54042550667,7.13749138342,1
6.7077609263,7.86014588384,1
0.341216357361,5.7751200674,1
2.90665578536,1.54807841489,-1
0.887638727527,1.82025304897,1
2.22924707095,7.21917287605,1
8.60144132342,8.43708192159,1
5.89901219438,8.32620448748,1
5.45336961846,6.74202938062,1
5.36242842935,9.91901638943,1
9.02127904239,9.73127062745,-1
4.47688719252,5.57997334415,1
7.25048761094,3.24465571256,-1
5.9194890042,7.73140496143,1
9.31960209496,1.8414064303,-1
5.50484090242,2.09760302766,-1
5.52035266741,0.196207456859,-1
3.49807610003,0.408979788068,-1
5.34729168402,7.98028008885,1
2.85307077446,6.31200729061,1
9.99358005199,6.86618548381,-1
5.36400526668,2.19345128833,-1
7.67641594628,3.08110044373,-1
7.60576392191,2.63069557534,-1
4.86332750087,9.83549731822,1
2.56750356665,6.85104934626,1
2.86026195312,2.25223319177,-1
4.3679675632,0.714419387711,-1
2.63597414637,0.434356369467,-1
9.06526967113,5.46805251818,-1
3.35302821099,8.68489696964,1
8.09856292866,2.46663696334,-1
6.3090355612,5.74074805304,-1
9.67148282097,0.78400027137,-1
6.5029529718,5.17663404176,-1
2.69478236045,8.22159060545,1
1.72912310886,5.25449127381,1
9.13493888324,8.52998818502,1
5.63928215414,9.61558451643,1
8.08891399305,5.29386529497,-1
3.32015564989,3.01651233362,-1
6.26795333956,4.05915479996,-1
9.95101966206,2.92647408597,-1
5.48143539387,2.07603290352,-1
5.98181539278,8.87347091396,1
1.34978712145,5.97023418155,1
9.18098023887,7.36571548811,-1
0.81358304019,7.70351234309,1
1.28422552882,4.71534789142,1
4.49096103716,3.24245601865,-1
8.59007906116,0.616333671329,-1
3.77216864806,3.29814599225,-1
4.90253935905,0.554269513843,-1
5.48468565924,4.71055641897,-1
6.15493671459,8.22584514173,1
7.34592673951,7.41478693064,1
7.77983728927,4.82064663628,-1
5.76445057488,8.13109044846,1
6.37636242625,1.18357307027,-1
3.37038110173,8.52615696547,1
1.40862424867,2.66142549143,1
6.93262047124,5.09262084473,-1
4.78703711256,8.18544127771,1
5.72157556495,8.9557019472,1
3.98873982351,5.34891998843,1
1.69311824673,0.450416777607,-1
5.50506231994,6.44983250047,1
0.227336583745,1.7084622248,1
4.3580513867,5.02385462206,1
2.80974986343,8.09648989364,1
8.9713561186,8.66082903158,-1
7.59337697579,6.15277593178,-1
2.60766448185,7.71198247704,1
6.13573990428,9.69261164449,1
8.06414257679,9.5603027833,1
