8.40782777183, 6.85830289488, 4.19407581982,-1
5.58579282201, 7.06828081888, 8.55643680872,-1
5.34877940733, 5.1627424614, 4.90857386559,-1
3.13679988166, 9.34359930432, 2.03587094703,-1
0.267297027194, 3.13673036925, 8.17106514479,-1
1.03369489101, 9.91445541481, 7.84065576842,-1
2.71833779214, 2.43002112761, 8.9422782893,-1
3.16419868642, 9.46540899542, 0.00238496233424,-1
0.549268640933, 3.45140939874, 8.71466819899,-1
2.61064977875, 2.15607238531, 5.70457160926,-1
2.5857645735, 3.13024244556, 1.79646339594,+1
6.94581869269, 7.29164603728, 0.380941095057,-1
1.27178677105, 6.98919850718, 2.22019160331,-1
8.75476202003, 8.55166072533, 1.40921258802,-1
5.99930699825, 6.40854901719, 7.51982448942,-1
2.57051336508, 7.70149976037, 6.83065879623,-1
4.93597687139, 7.99041928211, 3.36254187689,-1
3.43097967604, 1.02941854365, 3.861474317,-1
3.35981377042, 5.82804871793, 3.39970701931,-1
5.64186695274, 2.62367186167, 3.06626122587,-1
9.06129596639, 4.89192364104, 9.28536338561,-1
7.26683000829, 2.96610236477, 9.81693643589,-1
6.23987096198, 0.202288797178, 7.66407068864,-1
5.62253471349, 7.73097938928, 5.56820038707,-1
5.34017405438, 9.91191589693, 6.74567240308,-1
5.0751864178, 1.96176138328, 1.44229823267,-1
3.75453761941, 0.988736073387, 3.32218980946,-1
6.42541331202, 6.32899523959, 1.55697165569,-1
6.66611909038, 2.39636131712, 9.39456057557,-1
2.6037969266, 1.04317836459, 6.48973845121,-1
0.0648466081036, 6.03440324067, 1.10195388886,-1
4.78131480794, 0.731979947798, 9.42922041511,-1
1.02988822593, 2.37325149311, 9.15643298081,-1
6.43605828092, 9.73570836511, 5.30612470451,-1
9.97591306498, 9.63493042909, 3.00310898441,-1
9.70951047641, 4.73415409579, 6.39534409879,-1
3.56270737997, 4.79948120056, 7.82847938625,-1
2.72401665874, 9.61570440324, 0.606933323374,-1
1.94470513251, 1.04567376618, 5.6048893162,-1
8.67071726968, 6.92588664534, 5.90720353372,-1
1.43192271599, 5.75949132493, 1.74809054182,-1
3.26526669949, 2.02685547352, 3.71958770422,-1
9.57837651319, 5.80535757504, 9.69918285696,-1
0.0273865003677, 8.00135811457, 0.682579293275,-1
7.97302734279, 8.3336023345, 6.73641305156,-1
2.82280392919, 5.69526851838, 3.77363456053,-1
6.58657946162, 9.08922264405, 4.50287182879,-1
6.97046945091, 6.08081252806, 7.11148826602,-1
5.85534703599, 8.02307281314, 2.15029333151,-1
9.28036186004, 2.18415222536, 7.70052669713,-1
7.85311054158, 1.5429013776, 1.41371661544,-1
9.56687235269, 8.23912639076, 1.3892762553,-1
3.54049603414, 9.20728364579, 9.50671704496,-1
7.77059980122, 4.25595423941, 2.01735847213,-1
2.27201912825, 1.13892818338, 8.7146330585,-1
8.05593811592, 3.83683532872, 7.86465275018,-1
1.56828930147, 0.978211870367, 8.17467240965,-1
1.9440165751, 9.62952746888, 0.361773614923,-1
2.381677588, 4.7201483991, 9.30589114173,-1
3.82517141731, 8.17920455961, 0.974133589727,-1
2.83229243332, 3.67859286558, 1.92545862895,-1
6.35327299604, 7.16138890215, 5.75507663305,+1
2.49532892575, 2.26820389511, 9.93915182893,-1
2.43554251919, 1.13642171672, 5.21907397944,-1
