@RELATION CircleSoftTraining.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE class {1, -1}

@DATA
9.24473566377,8.51556788959,-1
6.80524631135,0.568746096502,-1
5.14862335189,9.98552542199,-1
4.545951427,6.20109622763,-1
6.89890684031,2.08168139219,-1
6.67806301216,8.40041439887,-1
6.5949993717,4.47912819898,-1
2.42789357005,2.92795518413,1
7.38306559565,9.7868638529,-1
2.64617219523,6.57272610517,-1
6.01861921544,2.65639326942,-1
3.24052379297,6.65296582052,-1
3.34323404251,1.65596445926,1
8.60976480591,4.16588642305,-1
8.93341494167,0.399972308346,-1
9.62907540267,3.43882061165,-1
6.41663113758,5.03932992232,-1
5.70729314088,9.61413017485,-1
7.80474977554,4.26075516907,-1
4.9171044195,1.25226293033,-1
7.77161012505,0.28239495852,-1
8.19359788033,4.2078436509,-1
9.74466833141,5.3195009476,-1
1.39202697518,3.78732503544,1
6.26583780651,4.11208775876,-1
7.09171329266,9.71018676561,-1
3.2458730086,8.71440885734,-1
6.35106138034,1.38560169433,-1
4.71357860698,0.862288548197,-1
0.760141588943,2.33749921895,1
0.954938544958,2.08080077586,1
1.81637464251,8.79926388408,-1
6.29685496485,6.84001375873,-1
7.50604172247,1.56593135638,-1
2.41976970313,3.68297713057,1
7.25292013578,3.36375683344,-1
4.65657092036,1.18486518191,-1
4.40487320491,5.47770459762,-1
3.28822510518,0.306937656873,-1
7.85143414587,0.961336518563,-1
3.3271958419,7.38400536038,-1
1.84968121691,1.88330452937,1
3.77023949194,0.605862762763,-1
5.52230405723,2.33905122039,-1
7.01062168897,6.58338133578,-1
5.37770345467,2.57134020717,-1
1.18764795597,5.1923957868,-1
1.25913135208,4.87991610469,-1
5.26751458653,0.519324257199,-1
1.30884573678,7.55254746354,-1
9.39891991035,4.47404124627,-1
8.91251094483,5.06300534891,-1
8.2666142707,4.97629300737,-1
2.28676786177,0.284877840444,1
9.96367119804,4.9386872593,-1
9.82610811646,1.20277265656,-1
6.62726452606,9.28634129089,-1
5.11918668993,2.00584915002,-1
9.50635338456,6.02229830877,-1
2.56729846967,7.68281154948,-1
0.181436480772,9.64905860087,-1
3.11573717932,3.12736205897,1
4.54318626623,2.12092738728,-1
5.04536719826,0.271565533289,-1
4.84771134256,4.94213168588,-1
0.329069725209,5.94337673046,-1
4.72622288334,3.08258812734,-1
4.46911624804,6.00844483235,-1
3.34681814712,7.78224476405,-1
1.39821212096,4.14112594295,1
4.73415890206,4.06488951457,-1
2.50409076279,5.9793926994,-1
2.23494694352,1.59686835858,1
2.43672521519,5.72226142331,-1
8.7104219624,7.52008613373,-1
8.28674379518,7.14642044728,-1
4.07605241666,9.17263702097,-1
7.84192520684,1.07538082605,-1
5.83455754457,0.137379621766,-1
5.35415749272,2.93190710266,-1
9.07094732347,3.26407726589,-1
2.66796470709,4.26851798878,-1
5.13910248857,7.5723930759,-1
8.21647043313,3.70505560884,-1
0.00523043330225,5.81861166811,-1
6.5277166241,6.16193710427,-1
1.0414673834,9.60880816526,-1
8.40065796462,1.56754868452,-1
8.63512746732,1.66229258898,-1
6.23226374027,0.725243961443,-1
1.34305084443,8.11314453776,-1
9.40343014269,4.58027225183,-1
6.99707082014,1.62700135354,-1
1.84194263945,8.59199032116,-1
1.64331137721,9.19315593266,-1
9.35506854177,7.78591539754,-1
0.253112732934,5.49044802922,-1
8.73877886459,7.92457478408,-1
1.8371348903,7.49305696943,-1
9.55939597384,3.94235374083,-1
1.39645632272,9.08800555315,-1
7.16486628008,9.16269920626,-1
9.06242087624,0.348247843277,-1
5.61958642671,6.93060155617,-1
8.66114897718,0.148459674684,-1
6.65781061821,2.78959676347,-1
0.435468237807,3.33670048702,-1
1.47087699727,7.2173443046,-1
3.341178042,6.10843999963,-1
6.07249436374,8.44288831194,-1
9.3659419934,4.94846358536,-1
9.32546197573,7.87444881566,-1
0.532673812318,6.33634888938,-1
7.63902885847,7.61004015492,-1
1.85794732369,2.97644544655,1
6.12474810814,8.25544616685,-1
5.31396528117,5.61042951681,-1
1.49645832846,4.64872051357,-1
4.68462219338,2.35681077981,-1
2.05996176088,2.18575449954,1
6.75691842267,4.35514812272,-1
3.96566181333,1.20710060698,-1
0.748242923103,4.68012417077,-1
9.59077284689,3.18862989555,-1
9.86005778843,7.75932158943,-1
8.08735520958,0.454334334293,-1
0.781916100682,1.33593941337,1
8.14051526076,1.23347265963,-1
4.48013712896,3.71760044566,-1
4.46551467158,3.38888648692,-1
5.43625662605,6.26762380095,-1
