@RELATION 8DHypersphereHardTestingSignal.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE f3 numeric
@ATTRIBUTE f4 numeric
@ATTRIBUTE f5 numeric
@ATTRIBUTE f6 numeric
@ATTRIBUTE f7 numeric
@ATTRIBUTE f8 numeric
@ATTRIBUTE class {1, -1}

@DATA
1.50819727461,2.68113400837,2.55986978091,2.26540327671,0.920710558543,2.86462369818,2.85257270606,1.63924692914,1
2.34729523128,2.02183270267,2.92511825516,2.31691089044,2.8053019134,2.75198266703,2.64194295372,1.63362897396,1
2.18621768672,1.54377750709,1.43657770056,1.19852811948,1.08605262865,1.29846149771,2.14941130441,1.11029073616,1
2.59684577096,3.3950834947,2.44231313971,1.83752394337,1.41359209485,2.05721702895,1.35121976573,2.57705296873,1
2.40197100773,1.45642492514,2.6528498283,1.57620218422,1.24241394619,1.7074435367,1.12591455568,1.45249109917,1
1.08243772167,2.07437591794,2.59564356733,2.99239516817,1.14801364489,1.73487873524,1.602805564,2.06781028561,1
2.24950756771,3.02622994148,2.09240591726,2.17448119642,2.58032191064,1.99162616156,0.65420494658,2.07169339182,1
2.51175665479,2.22031049495,2.83237954712,2.46589467833,3.11756111341,2.3874512723,2.24235751995,2.59402094548,1
1.28400686767,1.61977109957,2.44809968931,1.83915041766,0.996196242231,2.43826517159,1.31270122946,0.865363400049,1
2.8720126048,1.62716970677,2.17820936603,0.485265783974,2.27148405958,1.3595785397,1.84589367002,1.55563002532,1
2.77012634134,1.16680007312,2.16187204013,2.03443445489,0.755657891529,1.61291256401,2.86163992308,1.80924751691,1
0.443444509302,1.44741118656,2.2343435362,1.99849633252,2.16511954449,2.05713342784,2.08386535953,1.84580284228,1
1.39275707946,2.49180415483,1.41990831569,1.75291989058,2.15131812671,2.32217076212,1.60256401093,2.95377576848,1
2.06195165046,2.59047161073,1.43081393795,2.67067465471,2.29449086322,1.42208947481,1.55457358627,2.37013189054,1
2.00589164785,3.20328119512,2.32403913377,2.15216307226,0.96808078972,1.31453543713,1.41420136675,1.5746312306,1
1.54626197116,3.02415301611,2.00931925984,2.68807718952,0.837042873389,1.2655461637,2.54819937572,1.80339474236,1
1.83500275241,2.41744724692,2.77198374638,2.22368954836,2.47925673942,0.896685418334,2.55761390677,2.5958685517,1
1.95468989869,2.56978035572,2.84245717255,2.07238656621,3.11975880581,2.08570921807,1.05480001173,1.10931220991,1
1.3476218968,2.16522546729,1.84338764823,2.81397639661,2.61488415373,2.23326550682,2.99561932277,1.85155207699,1
1.71349869217,1.89142041834,2.19821825388,2.33193892785,2.4424772265,2.38795605884,0.835463566729,1.11003733078,1
2.63907092245,1.57392207221,0.692637965166,2.26842107049,2.44004782471,1.53060954135,1.87195966672,1.39918161579,1
1.4968973552,2.30283224624,0.953483979986,2.05765956455,1.15497988133,2.82243549191,2.39893158299,2.23535960486,1
1.55564323166,1.59469855734,1.72886040154,0.718880796972,1.18792692052,2.01683705,2.77272913946,2.02239963897,1
1.88480851123,1.67484706677,2.65558672747,2.78632303024,3.00820276959,2.88361001359,1.27573656257,1.30384525641,1
2.08256581924,1.72846860457,1.09324855879,1.34316942751,2.49809074611,1.06768941049,1.73974577982,0.930761437082,1
1.19354444253,2.36968281642,1.75992175357,1.16555988773,2.81208454206,0.963271698773,1.15953575588,2.07039850433,1
2.3190407087,2.56316639458,1.75092212129,0.770577183901,1.81449407019,1.76623810504,3.01631359318,1.83919105324,1
1.75313118909,2.20781449803,2.70541491402,2.06512653218,2.19577616822,1.80368593778,1.52875582054,2.99640202788,1
1.92391335402,1.77275749138,2.51344684012,1.25771432959,2.21105689477,1.43645000985,2.26205335441,2.10147359248,1
2.56436205935,2.1309610589,1.52780285878,2.49605017465,0.964508285583,2.7861778386,2.39806673259,1.3790596072,1
2.27758302118,3.07859373601,1.64831515325,1.42493633269,2.84095004414,1.21727795245,2.00986275915,1.60321834137,1
1.41111739835,1.66739932886,2.17950372698,2.02676953995,1.65142126425,2.10486067442,2.58371019418,2.45029168145,1
1.24511776092,2.25838275716,1.25810095691,0.83135600717,2.63945025854,1.91303803773,1.52917332191,1.11226547793,1
1.6574760586,1.15953251324,2.89920846457,1.63468254026,2.69707202109,1.67219950724,1.2426131348,2.59385692089,1
2.51027568752,1.92070305463,2.15230041954,3.24772709585,1.8198389712,2.31685175226,1.99350600395,0.694897566655,1
2.27611556625,2.6319870324,1.70570726337,2.7152598645,2.65415695652,2.64406549132,1.97366306511,2.89392303942,1
1.83114414118,2.05134890516,1.50320256829,1.50158199499,1.08288725154,2.01826594138,2.90132357897,3.30920714033,1
1.33906012938,2.05350112067,2.79696158782,2.70027331769,1.46844478965,2.81847482391,1.62830745574,1.09444884653,1
3.16933395148,2.15061427202,2.72824484837,1.38661488787,2.18601851473,2.98221388592,1.81317588208,1.43218041163,1
2.16782509332,1.4098190296,2.09116234894,2.63970037894,2.57425203517,2.76829020043,1.51071934158,0.677239782213,1
2.21043924022,1.19987124221,1.24675463478,2.31952197532,2.01925898056,2.47931705271,2.05250226027,1.1280585202,1
1.2810703006,2.32444454284,2.15143130264,1.77804307234,1.95765645207,2.68126010059,2.04644456159,1.74212117145,1
2.11751564851,2.09247875856,1.50899371971,2.58719421922,2.78367429829,2.72393256978,1.22263951606,3.06664046636,1
1.4220108978,2.38727082892,1.86317621725,2.77900477336,2.56971381652,2.21379630962,1.00670503508,1.29475137954,1
1.20214692963,1.95393184111,2.89548779677,2.9633725667,3.0162762762,1.60002645037,2.37476633484,2.04810568004,1
3.34739599778,1.30147755209,1.50076065094,1.64044497431,2.79290095573,1.6925169283,2.32777417136,1.6446162473,1
1.47243441535,1.9915505853,1.92494152463,2.3672407015,1.16841908998,2.79846083725,0.969656974445,1.63275769257,1
1.27022055787,3.08344577718,2.4269811525,1.95449636472,1.00026781869,1.18381985199,2.56126247104,1.67066282319,1
1.94233193637,1.94815339406,3.12809744,1.93950867782,3.15014503503,2.7254897096,2.2428524317,2.49449509255,1
