@RELATION linearsoftodds.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE class {1, -1}

@DATA
8.06524899764,5.81680439704,-1
3.93214984254,1.1918278588,-1
2.95118070605,6.36206790426,1
7.40271428324,0.371562963706,-1
2.31319497256,7.59407115331,1
2.37826224424,7.11936808591,1
3.67175615536,0.490046071186,-1
0.255390863901,3.21497757069,1
6.64635103432,0.863057030191,-1
6.05204035744,2.92441491169,-1
4.09846861825,8.75800597128,1
6.53747991812,4.57231463738,-1
8.3145244921,8.97697344422,1
3.4331894731,1.54602721153,-1
2.57346220318,3.59300022259,1
9.21575130141,9.12014889274,-1
4.26068594964,2.15537997646,-1
3.61582805155,2.00584870793,-1
1.00465912991,0.263673294625,-1
3.01856410171,8.16941381837,1
7.44626638275,6.27073016682,-1
0.0821626190013,5.57367349572,1
2.55549366981,7.90962698407,1
3.62766046555,2.80033499738,-1
4.69762247121,3.07130299773,-1
3.23082618457,3.52854133508,1
7.04850515277,3.55443041661,-1
3.36056056262,9.43449248747,1
8.87529218097,7.75804009183,-1
9.84475649076,5.98366341894,-1
0.453339004955,1.30620002842,1
8.76704784826,9.43166401873,1
6.28850963571,1.43797672366,-1
7.37984548149,5.76044572564,-1
9.00973551102,3.27155660346,-1
1.73735535641,7.50836198808,1
8.06367835106,1.11459277272,-1
6.35714837833,5.09415891009,-1
7.53182546789,3.55664448416,-1
8.08024168448,3.67017264028,-1
4.70513982795,4.70732110934,1
9.92218537632,2.77534419588,-1
0.395475120267,9.66039813081,1
9.28523174199,3.02150076263,-1
0.392958133879,0.656140183571,1
7.77547487897,9.1069468526,1
5.45379101684,5.8472092867,1
6.18225501645,2.45820978776,-1
1.57191486506,1.25084732961,-1
2.87924565166,9.21212716495,1
9.07005669316,2.72316149441,-1
3.9249113757,9.63731781789,1
9.89119858522,7.60363855736,-1
9.00707397516,1.55520949875,-1
2.65878419658,2.94924121863,1
5.78351378282,2.31813339778,-1
2.1026667033,7.78671109503,1
4.57837296313,5.3823665063,1
6.32369117526,2.50207067067,-1
4.61392028664,6.14719819507,1
2.89120310363,6.67692313559,1
5.78101308926,8.01777904663,1
2.64052910029,7.87423983792,1
1.1755943742,3.91218885681,1
7.55646556408,1.91454648471,-1
1.35322075214,1.47041993053,1
5.57254809288,3.36622980292,-1
8.37680824717,0.569461512099,-1
1.98037073401,1.74984433469,-1
5.92558508361,2.34770473396,-1
8.21799512199,5.38931180611,-1
5.26261562012,6.21747337535,-1
8.94763270948,3.21452502327,-1
3.71813451677,8.49104458471,1
9.15488132888,7.09718900603,-1
2.75421206262,5.0050585435,1
0.798936564501,5.19456559609,1
9.54846701237,8.32559099105,-1
5.98754871995,3.50205818356,-1
2.84280834397,9.62067038923,1
5.02708275438,6.91455246674,1
1.61756682092,8.18192471759,1
4.73722142984,2.12025420263,-1
7.74532076228,3.37774425434,-1
7.65982167132,4.86876535861,-1
0.172508902815,2.37118900053,1
8.7682325881,7.18225468217,-1
1.7750735652,0.728001623757,-1
4.59796992934,6.43671491936,1
3.08695601676,2.50755209566,-1
2.36740675624,0.586622894226,-1
6.6544371226,1.09614334655,-1
0.659215216865,0.591948478827,-1
5.44426483128,0.220020165144,-1
2.88723338629,7.32456926618,1
3.86116467099,2.80031864824,-1
7.68664930693,6.15311127528,-1
3.6566115574,9.47114132121,1
9.68281516165,6.85423285865,-1
6.56092198195,6.94959302742,1
7.03024264756,2.71872875731,-1
8.96145614439,3.36090912395,-1
7.50509134028,8.84852730662,1
3.04646656103,1.95423085784,-1
1.24175857058,0.946537721112,-1
0.0123957401046,0.956732050405,1
6.58452470568,9.91889142299,1
8.94213744952,1.04757432502,-1
6.37396072977,4.72925769743,-1
4.46361783835,3.61186087248,1
1.75020467688,5.20923785802,1
2.04502373894,5.21055007995,1
5.88735749617,1.47867633852,-1
1.54491123588,1.06027803443,-1
5.43575003951,1.89361790569,-1
1.69135029638,1.88381058797,1
8.56420429494,8.75473540289,1
2.62240547714,6.08257588699,1
1.81193030072,1.94909436275,1
2.35375909136,9.80574154921,1
7.37710091672,3.34864293274,-1
5.32154150595,1.92224757224,-1
2.76370560816,3.96994534591,1
1.24225016307,4.58113635081,1
4.33952184879,5.87025403997,1
5.9485636953,7.02422561514,1
2.53480662195,1.4772341002,-1
1.79060013927,3.54460177224,1
1.5088439623,8.09831405519,1
8.14573692032,7.30849081315,-1
9.91595321588,7.23180654568,-1
5.79892489938,1.71112415004,-1
4.2243006757,1.21180119595,-1
2.06836137908,6.75591416886,1
4.66176685374,2.38317315765,-1
4.7609151774,1.89011817695,-1
3.97490830996,2.8413931532,-1
0.0220502548134,2.50317303505,1
6.29382116339,0.195701468472,-1
1.96400255587,6.17085599158,1
9.20507214481,4.10531022023,-1
1.02426117505,3.43896735002,1
2.97821295617,5.68561762716,1
2.58623589856,0.790189619415,-1
7.32814438133,2.05491758263,-1
2.97586501869,3.58838483886,1
5.07265092666,9.06662439258,1
7.96642386004,7.31515332495,-1
7.8948809993,8.87240833875,1
4.00663708684,4.6096158466,1
2.54403387432,7.22951105102,1
6.86250655038,1.83812863266,-1
6.84786795509,5.2816360981,-1
5.14977988382,6.77866701142,1
5.31043895254,8.16578388134,1
7.53306569244,8.09620770429,1
1.43023822515,7.18477787858,1
7.50920735575,4.28928093419,-1
0.969834493435,9.61349449997,1
1.94689938493,6.41593897227,1
8.92964847647,1.26550675627,-1
9.92170228736,0.871665930455,-1
4.11947164903,1.20150767228,-1
7.09007283057,9.86080343894,1
4.77669825293,9.99773742962,1
7.54532280854,0.368033114253,-1
5.94748075081,3.10037007196,-1
7.95787096436,3.81748497474,-1
5.34454959338,6.72339018024,1
4.78470132072,9.67176800969,1
2.54797579749,2.25164662805,-1
2.96569467854,8.06316290463,1
7.75526425829,1.38523419826,-1
9.83904823226,6.54897116513,-1
5.14324319817,7.45401857071,1
9.09796742089,8.67041880568,-1
3.06801448865,2.12183059237,-1
2.98846465805,2.46176846523,-1
7.32325895407,1.14700076275,-1
0.937808968726,0.749129539711,-1
9.42887927642,8.67131250417,-1
9.02653011241,2.67924197302,-1
4.2577934627,8.0039812615,1
4.90250038432,0.447516497819,-1
7.80344289307,8.43153494465,1
7.39705034719,3.01799793092,-1
6.46059281075,8.38162792911,1
0.624370666648,5.57255761284,1
0.0245562901528,1.66752891012,1
5.70087430447,8.77102203392,1
2.26266343262,1.68420365684,-1
5.63441656859,4.77612520206,-1
0.532342350516,3.73736115487,1
7.29557649905,9.49469490611,1
9.498649976,0.983129881607,-1
5.68567204133,2.23567603344,-1
8.54612357384,9.46073797589,1
6.70883577164,4.86908982643,-1
6.15782657145,4.70581866016,-1
4.5254884635,4.84592236408,1
0.918731887522,9.82806102124,1
0.523965043424,9.09991428488,1
4.2015175217,9.60807541113,1
7.41102705177,0.54391872363,-1
1.09624396566,5.34968725061,1
0.619872753171,1.5633030448,1
8.77975093465,4.68351960764,-1
6.02288200703,2.41350954191,-1
2.47857526952,1.51635197542,-1
