@RELATION TwoCircleHardTestingSignal.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE class {1, -1}

@DATA
1.827764959,3.28638148561,1
5.31798032858,4.86995370542,1
2.12113583952,2.0959101743,1
2.02368046642,3.31624549527,1
0.575160780516,2.32139719651,1
1.94807917623,2.13618050807,1
0.0614307485743,1.86921906843,1
0.602890308596,2.30437287941,1
3.38271444941,2.43192515369,1
2.15546271943,3.5399693156,1
5.22702505031,6.24901941619,1
2.89194863152,3.21990541207,1
5.40092088316,5.92669462623,1
3.74462393921,2.29787864933,1
3.02931659964,2.79645924654,1
3.46219830524,2.80923711574,1
2.42165846352,1.09481711323,1
0.582160154772,1.37478562425,1
3.58962610654,2.41611871941,1
0.414646869382,2.24149774281,1
5.42406736032,4.77345745907,1
1.77000758719,3.80185840115,1
1.72886601748,0.123850208628,1
3.65885804584,1.23386860511,1
5.74246686364,4.65011069831,1
5.18740253943,6.92703614878,1
3.75844035373,2.02728184107,1
4.99112612904,6.19234149223,1
5.60973823703,5.95537932104,1
4.92244209217,5.79410610751,1
0.563484061411,3.12666666693,1
3.28119526829,2.45855297669,1
2.26232896008,0.553807560214,1
4.98895654394,5.06445567998,1
5.74646234262,6.00314085984,1
2.91358440452,2.6091605875,1
5.25443166345,7.11612433773,1
1.55265776714,2.4508323714,1
0.611286767515,3.05133538922,1
0.153982878811,2.03311954873,1
3.10434109538,1.50555414076,1
1.62006341808,1.71811711303,1
5.59246473647,5.94304006921,1
2.16775321825,0.777467749587,1
6.46847306929,4.88427759058,1
2.10524761068,3.34336536038,1
6.82608653741,5.3342668456,1
2.18194660897,2.11777631093,1
6.72179183084,6.47106253521,1
0.198465193016,2.40336785762,1
1.75082099141,3.75584716833,1
6.12439164571,6.46619108081,1
6.83230962551,5.84102134514,1
7.28474097856,6.51242210973,1
5.41780048939,5.01027398295,1
1.3706973127,1.45946136146,1
3.14223556082,2.56839209636,1
1.20438855659,2.77396369569,1
1.64839063864,1.16677313458,1
6.62163887787,5.81964683432,1
6.2944990345,7.31994753012,1
0.734834654906,2.02024427527,1
0.678080101783,3.09940711372,1
6.18352548995,7.08382087851,1
6.83609743683,5.63038681072,1
6.39974511599,5.51224418207,1
1.47925122492,1.71093389643,1
2.16302877019,3.33455201106,1
3.68096157777,2.59248936213,1
5.16224323328,7.10910263272,1
2.12468658842,0.38950624631,1
6.8306546781,6.43441885714,1
0.90538666867,2.74216497443,1
5.75123934822,6.30585023993,1
1.50570650462,3.50831767698,1
5.26863164913,5.54298666674,1
6.3504229601,4.84177147121,1
3.21366331408,3.32798107092,1
2.59296527383,0.475938189804,1
1.20761883987,0.396452752812,1
2.14444380436,3.61428407917,1
1.30770453011,0.866404563136,1
6.77230416064,6.71296514276,1
6.6687792433,5.21457365935,1
4.91479442184,6.45294124751,1
5.23117600044,5.4133336703,1
0.683770192872,1.781422175,1
5.41739027355,6.57530945425,1
3.1638464065,1.63587806995,1
5.86367221176,5.57528312542,1
0.575581539809,2.82768257023,1
5.415183211,6.21197234609,1
0.869426342233,1.63701149392,1
2.23909702264,2.41164378105,1
1.99526665758,2.56790626856,1
2.96240465342,2.88827229704,1
6.10128061389,4.99065727938,1
0.826827919012,1.84775827541,1
2.45350263679,1.73738983722,1
2.83578120158,1.70736924974,1
3.38342627534,3.35020317829,1
0.462148090106,2.44712693333,1
5.36123539018,6.2126266268,1
7.15382594608,6.52624072972,1
3.20770998185,1.47376917491,1
4.82827322195,5.45319054817,1
0.794084672179,1.88269129534,1
5.93994774032,6.32268534286,1
3.14033397694,1.13799168407,1
7.00455724381,5.247022771,1
2.93490041958,0.49331191415,1
6.08997172535,7.18701955638,1
2.90136045217,2.34433652439,1
1.13839961908,2.86800384931,1
1.53897592552,1.46938391606,1
1.70001934815,1.69356162944,1
1.25831572197,3.30226152644,1
0.708967263277,2.13046116198,1
6.98999948543,5.1940338168,1
5.87693721552,6.81063304525,1
5.11973079868,5.35676021085,1
2.98789948783,0.816729141531,1
5.34022240141,5.988074198,1
0.563661441603,1.64181034936,1
5.01988760471,5.37161009914,1
0.223497724685,2.61128753716,1
1.27993029161,1.71463540474,1
0.37466890127,1.27221535477,1
5.58876319789,4.66758604028,1
0.918929731172,1.34418729304,1
1.67656403352,3.54225547575,1
2.14310798095,2.90990831645,1
3.9604299251,2.12118653435,1
5.38042051619,5.35869178434,1
4.98563164726,6.55096888055,1
1.38926003186,3.6164433977,1
2.98117044504,3.66733975109,1
3.45608352091,3.06078344831,1
6.70328062698,5.61889703738,1
3.40503751586,1.15691121672,1
2.22620827823,1.28193319115,1
1.53457835096,0.563692883774,1
3.65597772006,1.28071745696,1
2.0356174578,2.81730162214,1
2.35543342678,1.19173846822,1
0.264728885537,2.33205176197,1
2.45503619169,1.40091817502,1
2.61382722683,2.25931622996,1
1.40779423833,0.101257084458,1
6.40856346153,6.50618546172,1
6.8913187425,6.07734588006,1
0.627391879723,3.40018961748,1
3.35189592326,3.07045663292,1
5.57262145372,5.0881493276,1
2.88332770924,1.49756200833,1
6.0914822317,7.10498132436,1
0.688988623232,2.70292513184,1
2.08918992223,2.25902904117,1
2.17712837077,1.52252895968,1
0.965231679631,1.14434026313,1
2.71666471001,3.68151703167,1
5.60374424126,6.5537552934,1
6.51202893185,4.78924765707,1
6.38606339313,6.02540593482,1
6.79007425711,5.11064778618,1
6.37222749328,5.80179161338,1
1.50816588858,2.75712794917,1
1.45926530478,1.10877093098,1
0.281273822096,2.20440993829,1
2.30801286738,1.11816641131,1
0.475721412224,0.768237630484,1
5.74786734893,6.31554243186,1
0.82146131509,0.826979434591,1
3.4235155079,0.645547923411,1
1.27733186567,2.45703244076,1
0.773273648969,1.19817949717,1
4.89073368328,5.66877165546,1
2.89418518492,3.29935144533,1
6.71264804811,5.63412076663,1
2.71950836276,3.86506207218,1
2.34028487248,3.94708451263,1
1.51119009539,1.81754414912,1
2.7043426773,0.944280549385,1
4.97391905741,5.97392289674,1
1.16482216857,3.194088856,1
4.92634307539,6.36044953296,1
1.95636533936,3.19141813088,1
5.32732094706,7.10129821914,1
3.68221088774,2.5399514902,1
3.2385670121,1.76416423364,1
0.898016173965,1.26285250163,1
5.93726990707,4.72428073643,1
0.887930524666,2.5039271728,1
6.62312296105,4.96064974659,1
3.8048173461,1.29276762452,1
6.73666360165,6.10130058385,1
1.35368276505,3.22483081549,1
4.62097838689,6.03796977407,1
3.24275588988,2.04221584196,1
6.19200424765,6.07117201755,1
0.265062333228,2.12798207357,1
0.977808695463,1.12319134982,1
3.88014239631,1.71000861718,1
2.55428364807,3.06562926242,1
6.90620404215,6.73358188856,1
4.94940591072,6.88940076236,1
3.26169440641,1.81516325284,1
6.65794446276,6.86650533854,1
1.85872977426,0.616520205447,1
1.88591578142,3.70768950037,1
3.52666413833,2.44398270639,1
5.8084692374,5.1126112478,1
2.76820239938,1.68652618819,1
3.85630434439,2.4631728118,1
1.95267367554,1.81102628336,1
3.47982869979,0.791904462406,1
7.10858372766,5.61401738018,1
3.63141041018,2.80784189623,1
6.20587237206,6.53818310296,1
0.998795095197,3.40284267456,1
2.47787642801,0.896957982412,1
5.67308196654,7.17364622285,1
5.56274808438,5.23016534965,1
2.64527335552,0.145844268565,1
0.0555566903377,2.46551873563,1
4.75445475319,5.59195659495,1
6.35497898978,6.97248867397,1
2.24547231439,1.05162584743,1
2.54298648811,1.81965667412,1
6.64698044401,6.93507922529,1
3.89215660624,2.32936135654,1
1.36176191195,0.420729625192,1
5.53634229818,6.46511161901,1
6.4054681527,4.68510426676,1
2.31101800311,1.65072919433,1
5.76410942016,6.60029861916,1
5.30310035644,5.73636163288,1
3.05074243569,1.37863426995,1
1.73308753259,1.9089593337,1
2.35972944811,0.884099103431,1
6.07831274746,6.4811287136,1
0.48101830019,1.25528377091,1
2.66886739385,3.20520301657,1
2.47369684155,3.0701876257,1
1.81556536288,0.1420179616,1
0.768020159098,2.81971218151,1
1.10564630444,0.279988361909,1
3.28550003649,2.86821206937,1
5.65583706955,6.33264165711,1
6.23413885471,6.51383143043,1
1.71011225944,0.738609384396,1
0.951617608511,0.514595407839,1
6.38475818133,5.19418677796,1
2.53418508794,2.29860004509,1
5.34497078893,5.20525837333,1
3.30908015485,3.25448396773,1
2.77884270589,2.32666942246,1
7.02978981877,6.81883110254,1
2.08823353494,1.53068415147,1
1.42445687261,2.81520670152,1
1.09257671691,1.65920430754,1
6.25727917549,7.2343630653,1
0.909386146448,1.44802612493,1
5.89767573346,5.67058318576,1
1.96702165552,3.25986129012,1
5.89163376301,7.19052818959,1
0.470573757585,2.41618858051,1
5.8953459038,6.68153308842,1
2.82525029177,0.408355829054,1
1.39713373889,1.41271562324,1
2.20634985866,3.27116012881,1
5.39382871003,6.94694955632,1
0.709525673939,1.39638344164,1
0.570746781123,2.03666818933,1
5.1642315158,6.35194430641,1
6.09455009287,5.93603626402,1
3.15472697613,0.496722962807,1
1.67155481973,3.7021382234,1
5.33785375769,5.05365427329,1
6.19289285345,5.77579249302,1
1.03667924393,1.60601772688,1
1.62043510314,1.35635384642,1
1.90635627225,1.51333040234,1
3.54520701349,2.96055466801,1
6.62016002641,5.42003967225,1
2.31093001515,1.69743517601,1
1.81941535209,2.96342813617,1
0.351704833379,2.24497634704,1
0.942797198393,2.00288661151,1
2.35275261162,0.514254497511,1
5.58793933461,5.42590542886,1
3.84718454686,1.29707614036,1
1.72294858695,0.872138944958,1
1.13841987461,1.11224410999,1
1.67697653392,3.89094231691,1
2.71153875273,3.33926957268,1
3.7004894828,1.71453716436,1
5.24158449049,5.10200718439,1
3.55532704765,3.14804825059,1
5.21244707107,6.01993316031,1
2.21636609369,0.962453711722,1
4.85738987095,5.98958634813,1
5.26457826549,4.90735678475,1
1.67578451376,1.68948050233,1
0.742570455559,3.53696428997,1
0.866687141111,3.20695439087,1
1.9710907423,2.01963511581,1
3.41839962897,1.88162867843,1
4.84681977698,6.46413626309,1
3.02553487725,3.46090277857,1
1.68269623665,1.01083310554,1
0.802129558454,0.624419853736,1
6.51465915341,5.11723649626,1
2.3645614743,1.36990881145,1
0.0461126061736,2.32512328128,1
2.96904380219,2.07593345076,1
3.0248739772,1.97031861516,1
7.24760149795,6.44434919615,1
0.392046801233,2.36753976833,1
1.45401600431,3.15126724787,1
0.458848707423,2.75250409074,1
5.77412507461,5.15173927578,1
1.46401817713,0.55012218707,1
5.81774930084,6.95337379081,1
3.36693194889,0.952394893352,1
6.39485833092,6.05942039053,1
2.21945628532,1.76154192883,1
3.2015442387,1.4956117174,1
3.11357813819,2.3007403988,1
2.85906976669,1.75681712958,1
1.8466521195,0.279919865498,1
2.41151656148,3.79908032803,1
6.33202739554,5.32512190481,1
1.21460236095,3.11606133113,1
3.1862782389,1.18150580237,1
6.27001599788,5.77936190637,1
2.33348022204,1.18108643116,1
1.55942346583,1.8964421686,1
1.73801511149,0.20626048744,1
3.52373551949,1.23332875473,1
3.09161498508,2.2961905848,1
2.73420287882,1.8346837688,1
7.25826182645,6.28584822151,1
6.36780886959,6.84142085332,1
3.29159537974,3.3486736978,1
1.37711434111,3.85415697368,1
0.0755979136255,1.46332393715,1
6.95984332032,5.80702743064,1
2.75149867098,1.40418097373,1
6.24388376754,5.76018196655,1
6.54109856402,5.96027742932,1
2.40493501677,2.96198739274,1
2.47574587169,2.32257838735,1
4.86776619327,6.54414224735,1
0.449077292238,0.816822598897,1
3.03586202965,2.3931314197,1
1.51134265163,3.17277546594,1
2.94217447947,0.689633577311,1
0.906169154192,2.31464397431,1
6.81315924971,6.5578554831,1
7.29605773827,6.40814840505,1
0.678251704703,0.911388791215,1
2.32678610276,1.27423123033,1
2.76918433369,2.89328266038,1
1.13940632935,1.02365928495,1
1.73567452842,0.394838887913,1
1.55595589956,2.6733979114,1
5.15322574916,5.21190536292,1
7.20109570653,5.95254988799,1
1.85886659032,0.121344444595,1
2.61331921512,3.36270604679,1
2.42978967321,1.2054708576,1
0.384833738815,3.04176657649,1
5.09510167351,6.6376137812,1
1.27572532404,2.92352672451,1
2.73325329428,0.952285044517,1
1.37646782662,3.32710442289,1
2.32632697007,0.314421345263,1
3.48281105125,1.00174366527,1
5.82473833055,5.60896955744,1
0.22990168471,2.75148699862,1
0.188495652919,2.44756027972,1
5.84366030133,6.85343555036,1
0.740157260514,3.34127137291,1
6.21685779853,6.41340230425,1
1.94952416791,3.33284290934,1
2.19788943576,3.67721063554,1
6.08101195584,6.43478703421,1
0.841275712583,1.21895750491,1
2.0410690035,3.54871336346,1
6.75007668318,5.37660447785,1
0.467522198431,2.27609555297,1
1.55481600313,2.05725675303,1
3.02240188869,1.01107794271,1
0.920612282775,1.80182338514,1
2.24816196685,2.98140599701,1
3.1432089985,3.40174548818,1
0.343072467918,2.08924713082,1
6.5142433686,5.17601496354,1
3.59266251072,1.30964813448,1
6.15547615349,4.87237399304,1
5.69566574681,4.73992687519,1
2.1578760721,1.2554057239,1
4.70475556992,6.43802110821,1
0.261535441362,2.48784834771,1
2.22448690733,3.05398971191,1
2.49160647998,0.915451486692,1
3.86099004992,1.63529275253,1
2.83316615195,3.59261068544,1
3.05750257913,0.959026963252,1
3.42444787593,1.60617393066,1
5.65781108462,7.2093236532,1
5.9643935309,5.97810048347,1
2.85758402558,2.88052130518,1
6.53239258913,6.04773851031,1
6.07753289466,7.19402269398,1
2.24234697233,2.02711454739,1
0.0796974546201,2.09140568735,1
2.39202212712,3.34399578249,1
5.35787251989,7.07467750029,1
6.32573740312,6.33400358706,1
5.93968442183,5.08108586639,1
1.04089657401,3.65527706083,1
1.03762184514,0.734676132807,1
3.34766072619,2.72450244796,1
6.65684230663,6.4266880317,1
2.63433984357,1.98080626978,1
3.57349758322,1.20670613813,1
5.708017464,5.65445649776,1
1.29974120773,3.30075183116,1
1.05234609401,0.575839607362,1
6.33171385792,5.79548297288,1
5.25103882136,6.4033350694,1
2.36976393932,1.98541332787,1
5.73642492615,5.59215745622,1
3.27663449443,1.46382889833,1
2.08806100158,0.17274563583,1
6.80942356816,5.12400703541,1
5.43803852467,6.66928869927,1
5.1629443387,5.0027497243,1
1.89672239465,0.1808243046,1
1.81273216611,2.74146133585,1
3.97947754634,1.75389683969,1
1.62513693143,2.88970169814,1
5.30537407165,6.78614409386,1
0.0756428543338,2.48725625586,1
5.26086029237,7.02601986405,1
6.29039587745,6.82498602489,1
4.64719595585,6.21754724036,1
2.48919202086,1.28401749103,1
1.98012889915,2.76359015738,1
1.24485132239,2.84563727319,1
0.360284195285,1.48281949825,1
2.38241699568,0.769600936198,1
