@RELATION twospherehardevens.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE f3 numeric
@ATTRIBUTE class {1, -1}

@DATA
1.17267238593,6.5233720656,1.20452030012,-1
6.6493451597,4.13598753709,3.96684388636,-1
9.85917716851,3.37343024269,3.8049321303,-1
7.2787821002,1.78566059889,2.09140200222,-1
8.50115900407,8.45225877074,2.29015993682,-1
2.3570877614,6.72637694489,0.563009963332,-1
2.46804042121,0.712299400851,3.27474171708,1
5.05859530208,8.46701941264,8.32482624832,-1
4.14138555717,8.480760917,1.3964268628,-1
7.72429372942,9.23707991767,9.90571965855,-1
1.64706337518,1.02286691212,1.64722950505,1
4.76831082353,8.41660130709,8.3712949623,-1
9.77372700316,5.37185776719,3.68241908618,-1
4.78568813324,1.7855244104,6.49245070819,-1
2.78738980948,8.09988429413,2.00993522241,-1
3.77088590393,4.08391137818,6.64119670605,-1
9.16896724503,9.69844598465,5.5893323737,-1
7.18245356187,9.44948466599,2.36811504875,-1
8.75757929397,1.71328550558,4.61883330533,-1
1.24036194433,8.22832259346,2.18181537499,-1
4.96164942541,8.32115180263,8.23822960383,-1
8.9474079637,6.83713253262,1.26650888601,-1
3.06010920401,2.82350012582,3.65845107351,-1
1.40783710021,7.69561551842,1.91446777189,-1
9.49169580354,3.36635146922,9.8575355079,-1
8.48911499764,0.145194340748,9.93335161846,-1
3.53971972589,3.57973204422,0.769228194456,-1
1.57752353544,1.00051363813,0.603354278537,1
4.31101830332,6.33073333438,8.80802611949,-1
3.31257819463,3.57173116792,5.75459098371,-1
2.84255386502,5.56277030441,2.98990066067,-1
7.86764782055,9.46576880308,8.97201334021,-1
7.39402223207,3.09029663849,5.20074290834,-1
5.85571023005,9.84900492567,1.11709914789,-1
3.71511459675,6.36834950017,4.80990694996,-1
2.43036708129,6.63145853257,8.74762150321,-1
7.85612499269,4.81730152733,4.88014560251,-1
8.6484410717,2.80819883152,2.57322515674,-1
3.19173042273,3.63226082937,0.872775376052,-1
7.26774990836,3.09360159109,4.38600131287,-1
0.87720901873,1.22884033989,1.68904150633,1
2.97912923775,3.2338042098,0.105826021197,-1
3.91662694583,0.847497402483,8.91172664603,-1
3.06726886869,0.191410002983,9.4174777806,-1
5.0114376175,9.12814033254,7.20010243139,-1
4.38758539993,7.0275191587,0.582155040729,-1
8.42769056319,8.00632882211,8.85643933989,-1
1.23804542007,6.09631810661,8.64287054147,-1
2.62191705135,0.91562121681,6.47752264081,-1
1.51546727961,6.11035201294,3.77680532035,-1
1.15752882036,9.52929156435,2.8698985542,-1
0.079968574814,2.95971739193,9.85371042163,-1
5.80522958352,5.64706846077,8.24397375005,-1
5.8460496165,1.59118159908,3.39947232537,-1
1.26006418872,0.56501084311,6.73939504369,-1
6.47742056708,4.72778631781,9.1064309217,-1
5.03713154414,7.27875964577,4.21491835159,-1
