@RELATION 8DHypersphereSoftTestingSignal.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE f3 numeric
@ATTRIBUTE f4 numeric
@ATTRIBUTE f5 numeric
@ATTRIBUTE f6 numeric
@ATTRIBUTE f7 numeric
@ATTRIBUTE f8 numeric
@ATTRIBUTE class {1, -1}

@DATA
2.50420693911,1.05262158982,2.50531518891,2.50151236063,1.43945403012,3.19026328508,1.68602703588,2.08936472382,1
1.46495179096,2.52732071097,2.40387613602,0.808557905029,2.70894417187,2.16716833219,1.67130705672,0.977404400999,1
1.21810568645,2.44481694438,1.60318589169,1.90016114983,2.68037411555,0.821007291851,1.72930985528,2.81304025488,1
2.75328386724,2.19168610446,0.789203928448,2.48978724488,2.84329832597,2.89161666408,2.01103265805,2.11528630985,1
2.50674453976,1.83791743495,2.18735287575,2.1782741624,0.626881032922,1.83825852592,2.73471216102,2.50361161074,1
0.705478880847,1.92136570999,1.40288896847,2.35497515387,1.65113715822,1.78865555543,1.94860550767,1.14842948159,1
1.33108216496,2.62838367163,1.34595419524,0.9852513016,1.32757827401,1.62581631145,1.3662382766,1.50083656777,1
2.91695262113,2.32938895682,1.12537403984,2.10677209967,0.884236628071,2.44137611375,1.92659829641,2.26113506056,1
1.48683368751,1.41762481228,2.61218142543,1.56838033872,1.63692782096,1.88061915626,3.5425239979,1.85946862853,1
1.61828957393,3.10585835237,2.4313331856,2.04355230605,1.16821351681,2.23854911688,0.880058716616,1.81829442003,1
3.35069580066,1.53265163446,2.2552984882,2.62233427992,1.21730977549,2.0878748841,1.51400233982,2.23911840158,1
3.00687656245,1.42681967743,2.0061734465,2.31972452754,2.49644686735,2.97134029238,1.05373734378,2.5196060883,1
1.73818665483,1.52791762297,1.70002244633,1.68966812195,1.69839163608,1.25310862038,2.26265770686,2.62843587484,1
1.47210483638,2.40255019816,2.37918463247,1.61198921724,3.14529494511,2.16717090904,2.03603437212,1.30199466281,1
2.051427644,3.07673315074,1.78709543272,1.86453286284,2.65350995899,1.73611952737,0.823758181967,2.64337169629,1
2.34820629717,2.75216888048,2.18059216827,2.17013150853,0.937309538294,2.58145595828,1.73346383482,0.749793740276,1
1.87262118822,2.02536591922,2.26201483267,2.37028667746,2.07306296308,0.292901301627,2.52885488586,1.94942377183,1
2.76727555835,2.93794649288,1.56628766192,2.82439989326,2.45259150187,2.27714216818,1.46992688883,2.43462455242,1
1.85606908529,1.97136225916,1.9947217037,2.48184414248,1.53319050203,3.47770582103,2.85304791735,2.24626419493,1
2.20790403311,2.04879986752,1.90861502183,1.31774698395,2.57562290801,2.30511996117,3.54513836706,2.56893236779,1
1.96948005508,1.46836234067,2.40622603432,2.06791858553,2.52600535333,2.10297852671,1.07630105982,2.9610785351,1
2.10428916571,1.45445341393,1.9187888397,1.98093561157,1.89017600086,1.06262438758,1.45733142036,1.83772356261,1
1.25054656395,3.18013091366,2.15593286422,2.03033543062,1.50306549723,2.85220844076,2.13530626819,2.16328864265,1
2.31773954765,3.16507545258,2.94416621253,2.82685621632,1.511247788,2.66708581526,2.39273898566,2.11591191367,1
1.20705618703,2.20937077322,2.13192387672,1.59610508909,1.76062152485,2.84298212731,1.40115865542,2.48096357508,1
2.44481035097,1.0378173342,3.16035551984,1.23398251495,1.91337059867,1.66423685101,1.90971909124,1.44130586639,1
2.61158174531,2.386044749,1.31082481396,2.70223202166,1.72106543489,2.63623331201,2.53997410813,1.61983184248,1
2.05562186116,2.37675398753,2.30443665895,2.6428304713,0.834816526647,2.68080850527,1.8095574824,3.14713076509,1
0.436457405958,1.77567925123,1.90413302969,1.75174888236,2.05347260701,2.54117297763,2.61432558584,1.42722668174,1
2.50520115998,1.78123918354,2.70215102665,1.4819781373,0.994681200848,1.58766873715,3.0491753408,1.44508808984,1
1.69792470577,1.22838795009,1.54976263579,1.13877490379,2.28522504682,2.12330068389,2.8965898889,1.95612734041,1
1.51377426389,1.55209609577,1.3584516277,2.56636911321,0.889262414143,2.5120508204,2.17589782081,2.11754471795,1
2.35073403454,1.28987800827,2.81489421366,1.36602874744,1.76439281445,0.977056855345,2.57295157198,2.26918456093,1
0.667858302397,2.46177833225,2.14407461149,2.47051200439,1.80725823938,1.69334868953,2.12314443256,1.94962707873,1
2.58876741185,1.6754846959,2.42714836587,1.38889182187,2.84198080755,1.38991799247,1.87335359952,3.10822861454,1
2.52514361344,1.43583730959,3.30323386399,2.4041742432,2.14188882561,2.28436108575,1.77565487723,2.65165607609,1
1.05694438836,1.08195744619,2.8399274173,1.35038978439,2.49782810186,2.52975402142,1.42379037799,2.01840302337,1
0.835394536549,2.60962460954,1.94099342975,1.11633320653,2.00677813631,2.89160538793,1.1928395255,2.03599004926,1
1.32669663191,2.86045032064,1.2134105858,1.57308441681,1.33489762199,2.06650817444,2.76174604928,2.12636560674,1
1.93738972968,2.74938208789,2.01574336902,1.56331334983,0.788448366773,1.40778813524,2.64356451274,1.444923595,1
2.59426205077,3.67342348004,1.74219185736,1.74182175514,1.8804621355,1.79984959442,1.65661222064,1.87427948547,1
1.89495005388,2.0881944198,2.48478816489,1.3571094975,2.61426503752,2.79975492789,2.83817354948,2.3943733359,1
2.7529254226,1.51520894221,1.68726089676,1.86279820698,0.700777580209,2.77412592345,1.86247087814,1.90375093149,1
1.5018623175,1.77544364775,2.02755851076,3.22437060279,1.82420694746,0.977135879289,2.26445523518,2.53719210182,1
2.8332497834,3.25536507131,1.8312853746,2.72573445285,2.77488904512,1.7973815561,2.57347796527,2.0308377639,1
2.01625067575,3.10533036503,2.48483809378,1.70475295041,2.86562038789,2.14746844818,2.54671652701,1.52715056255,1
2.66814334574,1.80331752731,1.89007152241,0.375741626964,2.62346324591,2.4233361151,1.67867211502,1.67349980266,1
1.03867030716,2.50169244414,1.75085664922,1.72514380956,0.801575611024,2.45810650321,2.07524193184,1.51752538251,1
1.86659150953,1.91887026758,1.349035404,0.593888057254,1.82119984265,2.7906890634,1.64216861103,2.07640936775,1
2.61360683413,1.74476476521,2.36773038588,1.84155857544,1.80434815267,3.00391126892,1.48891934462,3.24253565042,1
2.2661402717,2.72224294115,1.95714899251,0.741461681447,1.74238079238,0.968029971588,2.62836167028,2.31104654511,1
2.80976995331,2.37779021988,2.05924442747,1.86174447366,1.28009350956,0.847735818029,2.59508164984,2.75351402137,1
1.80818160137,1.87656247895,3.41378225561,2.16159755924,2.01798068004,2.29367066631,2.79281385222,3.01730672526,1
2.24456636812,2.15276129578,1.35888194637,1.64107771558,1.36124596457,2.4828480491,1.06855618079,1.15225321593,1
2.18615007904,1.31754335698,2.26436298594,2.26058358823,2.11772997104,2.20742701788,0.963177570385,2.38349824026,1
2.37250087698,1.68319679733,0.91573142803,1.64618386124,1.5022061701,2.62339166749,1.01318695304,1.38371733871,1
1.75049170996,2.98886242537,2.0456286893,3.55700965877,2.05831891311,2.50399261208,2.2891703553,2.3195443744,1
1.86931754622,2.01068560988,0.736271355144,2.71284244414,2.28120279576,2.18625002601,1.49967661056,2.30767237605,1
1.43705488652,2.22975970002,3.13678196091,1.77007784229,2.44060747024,0.732941381121,2.50867365408,2.46239501459,1
1.49518068928,1.0616057486,1.49992286988,1.70443204589,1.77931263084,2.42308488414,1.44796393201,1.66227044728,1
1.87001973667,3.04085320129,1.68351281726,1.9575628515,1.76649492046,2.53298775048,1.05226347816,2.94175496298,1
1.94143506178,1.74715275922,2.45344540933,2.41697830243,3.25903688101,2.30674891103,0.922047693475,2.666534224,1
1.06717187682,1.87061915785,0.76236684994,2.13284692502,1.93231433954,1.50693121246,1.75543717743,0.9708471197,1
1.85913070538,1.59223935537,1.94166168427,2.99621863391,1.56183552331,1.33549346361,1.94451421629,0.649322034512,1
2.55859543284,2.45121719041,1.9634784719,2.01803690618,2.86757013234,2.97024808041,2.73521369146,2.0944857071,1
2.65152247157,1.21333660861,2.477127259,2.27249647141,2.11281019884,2.73668830808,2.43559717687,0.880715950687,1
1.56932864382,1.80493520401,1.84995816187,3.40833141866,1.65531738418,1.13153862687,2.80757877818,1.73383371009,1
1.70935613647,1.29005720351,1.49871477575,1.71702715625,1.51687070618,2.87482861514,1.80378919044,2.11892498957,1
1.56100263434,0.624957809399,1.38457970088,2.22666176009,0.97614469571,2.35185569619,1.94217187148,2.47874310526,1
1.81005561987,1.71252704702,1.27871167756,2.69349233772,1.60050300198,1.03962563603,1.88066971096,2.41625601097,1
2.2681789102,2.13782696845,1.0936392793,2.72336593752,1.67411452748,2.06186425417,1.49864319951,1.31428612518,1
1.72717382442,2.56010288609,2.36626159376,0.287457724744,1.97883441106,1.74710723458,1.71507349336,1.45909031897,1
2.34133353845,2.000900561,1.99250647113,0.637007884193,1.40462272549,2.26501081682,1.30661119358,1.81060389797,1
1.2411462774,1.80272106159,3.43890906478,1.89322811027,1.77938552368,2.58000198417,2.08822280888,1.34067954155,1
0.826750671906,2.59256903952,3.09102605842,1.76453291245,2.49083433954,1.75283686029,2.63651960712,1.86466212358,1
1.8935727574,1.39973974401,2.08542988627,1.18179550681,1.18570286981,1.38559878349,2.59266107303,1.36584706035,1
1.90059631082,1.73314611201,2.01629644491,1.26720543382,1.76437507709,1.94546816737,1.41439213438,3.1311202519,1
2.11599059274,2.31207709821,2.54604537609,2.70890786936,1.25694320814,2.8001897159,2.24232795368,2.67110645146,1
1.59136994822,3.03017911066,2.03648371423,2.45296114608,2.90934988129,2.87644956134,1.90827297491,2.52564320063,1
2.91983689395,1.79280766903,1.81685161396,1.98961765534,2.22393296371,0.623597442826,2.82499091621,2.41730181544,1
1.23729725409,3.02361395251,1.85436085693,1.19618264053,1.95522004969,2.71521040831,1.85082544981,1.58596403051,1
1.48853995192,1.29421798795,1.45609993274,1.20608775369,2.47860952501,2.36141948881,2.7301240876,3.14662181753,1
