@RELATION twospheresoft100kodds.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE f3 numeric
@ATTRIBUTE class {1, -1}

@DATA
5.25269296953,0.331815734702,0.411093599252,-1
3.70149555234,7.96640343344,8.16206098123,-1
5.64860451732,2.00334918004,2.68614478567,-1
3.73254880532,3.20292683328,0.526947251966,-1
9.30862353522,7.92260739933,6.56870233949,-1
5.39978151598,3.41614373838,1.97232837353,-1
8.34178696811,9.7181279076,9.97395543651,-1
6.11169137714,1.88119497097,9.21600981455,-1
9.46511522747,7.1366118274,0.00272205906421,-1
8.95614364814,1.30252285855,5.36047226279,-1
0.623520270266,0.270620028326,5.63367479117,-1
5.50453777044,0.372828443587,7.1499866709,-1
6.04313953335,9.9589542147,0.0716166978884,-1
9.76069766528,8.54892057708,8.12115212362,-1
0.525872120075,3.46292425788,9.56249575902,-1
4.61257013499,0.529099811639,7.09062119476,-1
6.22439267089,3.63622513978,4.04784105471,-1
2.55593379693,8.61637147946,0.477443113229,-1
5.5727387945,0.999925605942,4.26639874504,-1
6.99145619974,1.43401480917,8.39256668534,-1
7.65184713087,8.28341045274,1.78424974926,-1
7.84716885364,3.74858911091,3.43938532898,-1
5.37023076917,0.0514140306118,9.05971238459,-1
7.07384323776,8.35617222558,0.315220855447,-1
7.28930489059,6.77486100373,4.77386302299,-1
6.85090932229,9.41589678997,6.30354031328,-1
7.53441854205,8.12525948148,8.03135867659,-1
0.657141532721,9.48241379101,0.449338756114,-1
0.192270426728,9.13280440025,5.52039122772,-1
9.50915426163,5.63192934223,6.80620946556,-1
6.73141914619,7.2240963951,2.76896476039,-1
7.73882237905,2.21345539293,1.28936292515,-1
9.49385289375,8.51049483434,4.67192468915,-1
5.80069789439,5.61963768186,1.41968133182,-1
0.852248723714,7.58918759216,0.149731072544,-1
1.8553796358,9.3703415042,5.65318505052,-1
2.49795965173,7.97906677063,8.73495278667,-1
7.66329641695,9.58390568443,4.18575153307,-1
6.56048119179,4.54450119421,7.32904181279,-1
3.15674416223,3.81193091198,9.88455393,-1
5.01013988097,4.98246736988,3.81135596369,-1
7.64444360963,2.97974361961,6.66742474409,-1
0.428978931629,9.13176565785,1.08982407628,-1
4.44611440437,5.5743422186,4.90085372349,-1
5.40492317065,0.937434479892,7.61897087695,-1
3.91068432585,4.97597725014,4.84840921629,-1
6.496840206,9.5324745464,0.891677615055,-1
6.81495685806,9.75810462773,8.4991330231,-1
6.14394866576,9.05855662481,9.37203219038,-1
9.22536437837,2.16861299086,8.79364198983,-1
0.738312905107,5.22786419963,4.16773585735,-1
1.82177915458,3.22113006165,8.48568129271,-1
0.297099880143,2.05194387107,2.69827803311,1
8.9881896542,9.334820571,1.09980036206,-1
6.94352388517,3.64060639372,3.29784488903,-1
9.53848128324,2.01537551138,9.3364297179,-1
0.0432013702486,5.47210903515,5.49384507119,-1
0.410729297296,7.22219997616,9.92416666621,-1
2.85021554646,4.9635655965,3.36895721698,-1
6.18481217097,5.05941208697,1.08363797017,-1
4.52816310286,7.92842126581,8.565594685,-1
4.75875394278,3.7101857497,3.01800514192,-1
0.227453908273,7.25151325168,0.383450693909,-1
2.34463236959,7.95429591297,5.82344624255,-1
7.83013624774,8.7853623326,0.479677985491,-1
5.16720117767,9.03213555852,4.23785172829,-1
6.46832044401,8.89598955277,6.94874602158,-1
7.30734158383,8.00902545044,3.80168430896,-1
0.67207137643,5.18561259519,8.11373941752,-1
6.21971841136,8.53411212064,5.50466275093,-1
9.88949178166,1.41127526515,9.49506334913,-1
1.5427122289,7.19353454828,6.93456341855,-1
6.61575953308,5.42843785535,9.40971898372,-1
0.920135240156,8.87123494974,4.13091001874,-1
5.0695800622,8.6678939684,8.94626623836,-1
8.1798308185,7.28324095601,8.02666290977,-1
5.41738172679,8.49125946449,1.08510722834,-1
0.0963719471403,4.49042168022,2.39701722946,-1
4.51535139432,1.13923241976,6.95143845845,-1
1.08505265731,2.56164393913,6.8820810166,-1
6.77438942634,6.00953354531,8.15948645269,-1
