@RELATION circleevens.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE class {1, -1}

@DATA
9.53777670558,3.40951949569,-1
3.95975072821,4.80550819705,-1
2.30923977612,8.76200762269,-1
8.98663200084,2.6092218805,-1
0.286117057375,3.50860015016,-1
1.20936824407,3.22312549252,1
2.12502766033,1.90348703005,1
3.48477956643,7.89704977754,-1
7.58668630072,0.269834105525,-1
9.23245742652,8.5967462679,-1
0.249968842446,0.0128755653946,-1
8.39476545446,4.73419456477,-1
8.1861917361,4.81028183171,-1
9.52043988799,8.22049402239,-1
2.91565248508,7.12454963966,-1
5.09812318551,1.31747622714,-1
1.89432004872,4.21778256102,1
7.74224615768,0.0249232310869,-1
8.93909395433,0.335480915039,-1
4.68715946427,2.26179486227,-1
1.9441100207,8.77883716268,-1
5.44934174931,8.43086746856,-1
7.31620782494,3.73032847939,-1
2.88580633515,4.30724642362,-1
2.05584450699,0.178370497026,1
4.20333441915,2.76950022101,-1
9.30706734526,6.09925098807,-1
3.15298799711,6.80588028852,-1
2.41863668339,7.17919091724,-1
5.04963506222,6.69994390651,-1
3.42022962369,4.96628930397,-1
9.9026101062,9.02748191584,-1
8.3061778432,3.29657835489,-1
6.09308210708,5.21949167579,-1
9.81217647691,7.2748180991,-1
2.319579342,2.98977705118,1
6.81819406886,8.10027744383,-1
3.25569450854,9.28587503767,-1
1.51672244285,7.45475486315,-1
5.45512316307,9.9483682587,-1
1.0366341605,6.37262146778,-1
1.71363737709,4.2110296346,-1
5.85717509959,0.0819725793926,-1
3.2534188313,6.83885367975,-1
0.435502398133,3.30363563107,-1
5.57131071614,5.04625783095,-1
7.61517203594,4.86740987125,-1
1.60735117679,1.27657569179,1
9.27520704236,1.90615307179,-1
6.88802781496,3.7087883784,-1
8.88828113318,5.80508178775,-1
5.5955816158,0.7380395233,-1
9.00252134965,9.67624956473,-1
8.40107423288,4.02080485718,-1
7.41226190323,5.52430346373,-1
0.22224804471,7.62259229512,-1
9.52526563213,9.4011732529,-1
2.54042079939,7.08769949036,-1
1.04622509548,0.708397060153,1
8.12094827791,5.36589167625,-1
4.20177064363,2.88027345256,-1
0.701457538701,4.17363782736,-1
8.31068202394,7.22313949208,-1
3.40679013711,9.49418817473,-1
5.63841631578,1.66353000323,-1
9.38889561762,8.23102685968,-1
5.19296384101,6.35590117406,-1
4.83935313064,1.6597625621,-1
6.98036440618,1.74434592007,-1
9.66116850201,7.56979526335,-1
0.227801461832,9.55223110745,-1
2.40856529605,4.65803802793,-1
4.13035630499,3.01410196929,-1
6.72060490766,4.84617408391,-1
2.12399153198,1.06103594289,1
3.4026662859,3.74018218185,-1
0.267364190952,3.88656704026,-1
3.75009578923,4.50012349983,-1
0.56469154368,0.80846625295,1
2.83614422542,8.2882591013,-1
7.65041097308,4.60744385663,-1
1.45571392985,7.21138450452,-1
2.8769162934,6.07281267946,-1
0.728783745681,5.24029629346,-1
9.69344047318,2.49542499665,-1
7.41478417382,0.65283450299,-1
7.48989165345,2.20609979206,-1
2.383010144,6.63254231256,-1
6.46108929181,5.16180105059,-1
6.27644996405,3.5024815307,-1
9.78383092513,1.17502725832,-1
6.00169489619,2.28351757564,-1
2.05836377631,1.76102006835,1
9.1120384882,8.25538339352,-1
1.24658493192,1.97357381367,1
4.29021063173,2.11872317928,-1
3.66552522289,3.98902549226,-1
4.97044731931,0.362269111755,-1
3.0210175047,1.11948916552,1
2.34154189073,8.180245079,-1
2.839162909,4.11187507287,-1
3.05545356112,1.87706160822,1
3.71990274262,3.65176001359,-1
9.73773132815,0.0324106556107,-1
2.68563155983,3.63614233268,1
8.18544448045,7.35685744527,-1
1.18976919666,1.14093558028,1
0.0591545957146,7.72126218478,-1
1.70190721767,1.50798590001,1
3.28781955752,5.40987709532,-1
7.30615107823,9.32492929522,-1
8.61448257465,8.27296103225,-1
8.13747082671,0.419085072528,-1
3.92222944827,7.58464536001,-1
5.49475385817,0.0801368353472,-1
1.1465680582,0.614530845033,-1
7.37513633896,8.99804159837,-1
1.04498800837,3.71405383723,1
2.78742548837,4.55180906478,-1
5.02374723426,1.10092931476,-1
5.25246514387,7.92346969911,-1
4.55359541629,0.832347478843,-1
8.78228928487,6.23775448978,-1
7.25648532796,7.56838891847,-1
5.56759171675,8.61927633684,-1
1.70778178097,3.77880403529,1
0.68464157805,3.19132542865,1
9.48409493742,0.790247431013,-1
1.38149089261,5.61350102806,-1
8.90260699299,5.49075875156,-1
9.86930495352,6.09641578481,-1
4.13104441153,1.27336030954,-1
9.40496127699,2.41714714153,-1
2.57363108648,6.02759245819,-1
1.13440225585,7.50660021127,-1
2.23423506907,6.87043090537,-1
4.27223980346,0.0581115628188,-1
7.16186298937,7.66796879762,-1
3.54575825912,1.60069617306,1
2.62323408247,8.5672540858,-1
1.94621197479,3.38585286841,1
0.0488684551524,8.75127870736,-1
4.29205139804,2.26942614094,-1
1.96950336159,0.0838596855637,1
2.05282484062,1.18231389574,1
2.74277946545,7.49493938176,-1
8.04934151258,0.610484585292,-1
6.70470950693,9.01607396088,-1
5.73611835719,6.33306961342,-1
3.26178943856,8.92249179478,-1
0.226930585674,5.71049864272,-1
6.18918244047,6.52463666465,-1
5.50244619752,1.87265081279,-1
9.30746606444,5.40458793275,-1
0.146036510823,6.0288191891,-1
6.32173551947,6.78480628219,-1
7.30403762685,0.749340772311,-1
2.99766756666,8.52386793397,-1
9.66192905456,1.49804290575,-1
5.60560745279,1.36308295778,-1
8.33500824888,9.50559489961,-1
6.3172406636,2.5155623764,-1
0.161929986992,4.93149754952,-1
9.28721888857,4.68112139266,-1
4.70912228598,1.49111250881,-1
4.97443838159,3.58772329142,-1
2.23562181534,9.03708883473,-1
1.88350968918,1.49015519363,1
6.45269933476,9.90683198811,-1
8.01532071218,0.490545487729,-1
2.16901119221,3.86465906958,1
0.00192129249877,5.82312065785,-1
6.71428112785,4.82223058273,-1
3.74035743777,4.63159326393,-1
3.53636547777,1.42033754167,1
1.74005794709,0.960558318525,1
2.40470172565,5.15927016728,-1
6.29700851155,9.13143480479,-1
0.512988464716,3.21473868074,1
7.15636616022,9.69674399514,-1
4.73506996726,8.18624014993,-1
6.60532623571,2.88548826601,-1
7.02222532644,6.53532436711,-1
5.84793620951,0.0149335251058,-1
9.18963788231,2.29370616534,-1
4.69828885904,5.20635409182,-1
6.08236402128,1.60629678905,-1
9.53162534782,9.35164220723,-1
9.86935417784,3.46085833258,-1
0.37591450451,6.83924028068,-1
7.33529644735,4.15190588932,-1
8.24134770589,3.48759563228,-1
1.006200593,3.85768985338,-1
8.2215176033,7.16633243943,-1
9.55371918437,6.43773939616,-1
3.10304477463,4.01079548262,-1
7.05514903997,3.93761396894,-1
0.670746588422,0.786615052063,1
4.21053661327,6.38358971476,-1
9.99280187089,1.18625258705,-1
1.18587758071,8.94348066312,-1
9.41665062656,4.93924110528,-1
9.93222049845,2.1326248416,-1
6.52952835773,3.72237160329,-1
4.49510939889,6.16814446523,-1
5.02722825819,4.73774493859,-1
0.352241331695,4.83482691387,-1
6.63742858019,4.66793533136,-1
9.22002199762,9.47825742796,-1
4.84695181479,5.03580586683,-1
1.20518915883,8.57046037983,-1
4.64948753159,6.87084695101,-1
4.58394107417,3.32001246021,-1
7.66306466688,5.14458302984,-1
3.12367415777,1.02800325089,1
6.09736105754,4.23070207036,-1
1.64345466508,0.137593766383,1
3.87076699064,8.88794179913,-1
5.5964153946,7.30460247291,-1
8.50238177213,8.95949757881,-1
5.32333068813,2.51582433667,-1
3.35875961766,5.94966690734,-1
9.96855386599,1.74961594036,-1
8.65691395885,5.18100734128,-1
6.64578207466,0.053431871613,-1
5.36433135161,6.7385073116,-1
8.7490446254,6.56794878917,-1
7.69626216367,1.88608431242,-1
8.45180441997,7.60528330296,-1
1.53204653136,3.88770517622,1
0.314412583783,6.83741935343,-1
5.95145840293,2.62005733564,-1
8.57579582003,2.1920931491,-1
4.6551887323,4.89457401772,-1
0.180145554793,8.76954995101,-1
5.76055603116,2.88835414352,-1
9.07913527325,6.13239310312,-1
3.7755145474,0.295092879607,-1
5.61225271636,3.38444411536,-1
6.79603786357,2.70972282557,-1
5.01633454734,8.66663623634,-1
2.71468795133,2.47940016797,1
2.274272019,6.54900630587,-1
0.793662569579,9.02371957619,-1
7.15028975117,8.2755933372,-1
9.22329495527,6.33588025899,-1
9.26866320794,7.5254516038,-1
5.73654232532,7.76406984205,-1
6.91018654161,9.80937145985,-1
6.63649138838,6.04208948391,-1
0.0505178887769,1.61412450847,1
7.86645585431,8.17709965946,-1
3.35853529125,8.25524754585,-1
6.29442054651,5.69871974146,-1
9.28397575159,5.85235459891,-1
0.00456901936062,8.00540764702,-1
7.72743086588,0.326394372403,-1
6.23223708842,4.78761966816,-1
9.70164597853,0.828868164943,-1
2.79208011288,8.83691968408,-1
4.63388377454,1.19960310498,-1
1.85191575043,4.79348033431,-1
4.84702446406,3.0525287161,-1
9.22976303,5.60973903788,-1
5.84104741047,2.31584491403,-1
5.27001991787,2.8460241354,-1
6.08842650539,4.12945707557,-1
2.37605065454,2.97222585291,1
6.9305210113,1.93134776618,-1
6.20539148029,1.05441324888,-1
8.06850656598,4.84317108069,-1
9.85134424727,1.66714583418,-1
7.90050664762,7.4413337608,-1
4.77371936865,5.69663162162,-1
6.90227572457,3.58904591994,-1
3.54557746444,1.63248246088,1
5.22209401053,5.20349619276,-1
4.87404198219,6.64225076957,-1
