@RELATION TwoSphereHard1MTestingSignal.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE f3 numeric
@ATTRIBUTE class {1, -1}

@DATA
6.42635147669,5.58647733311,6.2678362963,1
1.11135737527,0.393465905237,2.63323153101,1
6.08792161164,5.77608802796,7.21762502228,1
1.88305258068,2.48122064018,1.57848366683,1
1.63303674656,2.0280521772,3.2055471561,1
1.65520022162,1.56163902294,1.99476554396,1
0.832691389218,0.972349116459,2.65912273467,1
3.58463761882,2.32856629028,1.08228508511,1
1.62552658307,2.84552562184,2.25193194389,1
0.907480345787,2.10495643457,2.45960716425,1
0.914434173737,3.13415914636,1.39689680969,1
2.47001041099,1.27199682407,2.10372678193,1
0.93092271609,2.37063816107,1.88392264123,1
1.88790624967,3.52237558848,1.6126701758,1
4.88789471998,6.61255238808,6.25559261918,1
6.29975470526,6.78070620345,6.07495773914,1
1.87943941358,1.50227548327,2.68957154098,1
6.74533880795,5.27339829975,5.47655281864,1
3.56563315487,2.1953308384,1.90926800024,1
1.55634090933,0.467391059282,1.14493864311,1
2.0497578252,2.18039009386,1.54596663424,1
0.460217197557,2.92891459755,2.09843789975,1
2.41524089112,2.58326572911,3.02704171301,1
1.76475656718,1.6441796212,0.0536438165158,1
0.77007099523,2.56113089448,1.30936854663,1
1.73934597704,2.3142798502,1.43708369328,1
2.1577739093,0.544573155311,2.10690722177,1
3.27632426536,1.56549261789,1.29763083073,1
1.25355332632,3.24272461442,1.83270197307,1
2.74933576637,0.968110184088,0.478847474758,1
6.92176833268,4.9987526402,6.09409902365,1
3.69407450104,2.47883900859,2.91541580144,1
0.708707470718,2.80021389965,2.35948363158,1
1.66144118085,2.66295587745,2.96132182887,1
2.36477570571,1.41462333468,3.52649027522,1
5.62604831826,5.35920605592,6.48136188016,1
0.928360983134,2.86790519383,1.74815194095,1
1.76829559301,0.566242204655,3.00843961163,1
2.45175694891,1.19413678452,2.78919282379,1
6.77986505812,5.63927938683,7.10009273259,1
3.24780368024,3.07695255007,1.26821700998,1
1.95559952785,0.894736968011,0.893784710014,1
2.28832929557,0.594058750415,1.23010040839,1
1.69782701598,2.63483668519,1.11039012722,1
6.55759528616,6.53160723049,4.93219475668,1
2.87107251578,2.36569729702,2.46491711646,1
2.4844013568,3.48805167283,2.51058486979,1
1.37984647111,3.00700735752,0.899424370846,1
5.24255654403,6.30847448324,6.25320688142,1
3.25303901998,2.52145547421,0.705584067227,1
0.298705949692,2.46812217275,2.33573503621,1
6.87276088399,6.6001908664,6.45157929715,1
1.02468497437,2.46134005758,0.886534506487,1
6.71343106255,7.02172672934,5.86089670251,1
2.28974475264,2.25336195695,1.54964835791,1
2.65633503133,2.24015896151,2.94537924793,1
1.73533419084,0.732824320085,3.21576957197,1
0.834583739513,1.50566283423,2.91343505927,1
6.09132474072,6.45040699254,6.23357598406,1
2.17405789455,2.9159147753,1.62296162164,1
3.76005751185,1.57686011535,2.50989409216,1
6.45723169201,6.72057218485,6.66112598659,1
2.33614639079,2.25414999402,2.13748866167,1
2.06252381987,0.74776184842,0.747692713886,1
5.60275936761,6.12293959564,4.72652904452,1
6.03303091826,5.73934914566,5.80396444491,1
3.04196069094,1.46736045759,1.59630663988,1
6.58654745289,5.08278919246,5.78365187857,1
1.32079358073,1.60917790648,3.71899584252,1
5.79057949069,6.4250728403,5.45815827006,1
1.45640144001,3.44019356736,2.97300298564,1
2.58832482205,0.168863943532,2.52326688209,1
1.25682260216,2.21750438345,2.98383791498,1
2.4125138607,3.27200156583,3.14478519246,1
3.74275862425,2.0411742108,2.40896473807,1
1.2364146704,1.430906383,1.05713058579,1
2.09478153965,2.86796960193,0.787042943364,1
2.74281987213,0.406376482411,2.15077185622,1
6.66633336171,6.27490803847,7.15228928467,1
2.92284544546,2.51009715319,2.30625172519,1
2.10991242781,3.20971592121,1.78308159047,1
1.25957229437,3.35823987448,1.39870827901,1
2.5482083363,1.70656014205,1.77440634595,1
1.31417433068,1.62097322949,2.4816548611,1
5.93721402081,5.61885363344,7.00545005812,1
5.37305111428,6.41960558729,5.19227331213,1
2.47557297612,2.0374514872,2.01320999154,1
4.60121657208,5.82432077938,6.02351610974,1
7.19446651686,5.92815949326,6.0760706033,1
1.16005796501,0.943874243662,3.15821154047,1
1.27321202437,2.8621599151,0.781242931471,1
2.39208801466,2.00693249942,0.975030433391,1
0.227308871048,1.38173850238,2.34223276717,1
2.10292598925,1.43342860364,2.17587343412,1
2.92621607229,1.09306763905,1.49187521011,1
1.38153272208,0.717329820027,2.29707519409,1
1.93100577131,3.03018775387,3.41596378928,1
2.69617266245,3.787476202,2.49968941454,1
1.67217198811,1.90771785068,2.76748784816,1
5.7119326113,4.87947776184,5.7596568036,1
7.12408384354,5.79459213126,5.82033474807,1
2.10113796672,1.56574438287,1.96064395563,1
2.45216081157,1.68171479275,3.47979638117,1
0.82998519227,3.60274795458,2.24467464038,1
2.02149424767,2.8637665938,1.03073282868,1
3.1775522328,0.957759971296,2.41194192672,1
6.27013942174,6.33196274487,6.49317201756,1
2.66080756816,2.16635695468,2.14303745571,1
6.43239997817,4.79208648347,6.33562065872,1
6.21265601816,6.14275934217,5.55886419557,1
0.832076030452,3.42533530598,2.3949066767,1
1.52746177637,0.925685601882,1.06439211663,1
6.88802502556,6.0984829935,5.07534686018,1
5.77748009781,5.16000451388,5.32535452242,1
1.62279915406,1.73630692282,1.37467351295,1
0.969226730652,1.69150561937,0.883661453052,1
0.476287056121,1.66732474354,1.89179710399,1
1.93176039877,3.2929291322,2.72216009235,1
1.63211120611,0.444471991458,1.93587304886,1
3.25497571469,3.29711883238,2.45901564864,1
1.381625629,2.81991560682,1.3879353503,1
1.60094954851,2.57704507108,1.05008795542,1
5.00804213105,5.66077862485,6.57330015031,1
0.699299904726,2.66619928352,1.28489934944,1
5.39667738315,6.24498819444,5.77915051028,1
3.04105916568,1.03022199445,1.26533697203,1
3.63454610904,2.23111411886,2.40052177972,1
1.67219889314,0.0927017976073,2.02771015582,1
2.51148967797,1.07610570625,2.09586642887,1
5.2900158111,5.29894846893,6.39071870756,1
5.80198972937,5.04765258647,6.83612530593,1
7.11972932927,5.74601235059,5.92819398049,1
2.58967787396,2.25030100753,3.78140844693,1
1.60870293616,2.08191026551,3.3804645189,1
0.920989768876,1.89629824711,1.46157532227,1
4.85487387359,5.52779596794,5.9459085554,1
3.80436749842,1.40851167566,1.6359343816,1
2.8371861412,3.35846312155,0.905705438793,1
1.68837314956,2.72012892424,3.76484622235,1
0.674886864295,1.82918100748,2.05797336685,1
0.944054236976,2.64230235176,0.745520795047,1
0.441583521225,2.80661363807,1.15553716212,1
6.49519594146,5.46593924938,5.14448001296,1
