@RELATION twospherehardodds.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE f3 numeric
@ATTRIBUTE class {1, -1}

@DATA
6.30486806916,4.59023795778,5.59298876033,-1
1.72237827261,9.29251110921,4.80663610074,-1
9.39325968218,7.28138637305,0.196069487723,-1
1.32627448544,6.43326633196,4.60956011449,-1
5.49934538074,7.73352776722,0.479330302776,-1
2.35883061672,9.924174018,5.92862233091,-1
3.30822550108,2.1572531885,7.48886429933,-1
3.4892066816,4.85388111475,3.02273805879,-1
2.11560852587,7.25237774133,7.56392579036,-1
3.86774550609,0.711550856261,3.68548479515,-1
2.92270170657,0.804522798564,5.97941408211,-1
4.78146655206,7.31425373056,3.86956882555,-1
5.89939887559,6.44878865397,2.84752688024,-1
0.82774231815,5.09788089249,7.17439738303,-1
9.11547900656,1.26673042047,4.96109620995,-1
3.95496202933,3.12596712102,8.50812695559,-1
8.9019593475,6.94463737951,4.06813437589,-1
4.17623645526,5.12903466701,2.28983914481,-1
4.82826507547,4.57572369387,8.49876191447,-1
5.92480798018,9.81668759049,1.73275726043,-1
8.79334148726,7.72562651935,9.38323146342,-1
5.1283726805,4.7656758304,4.89964422194,-1
2.35906040228,7.30939673941,6.84066125166,-1
4.02493351492,7.3795778147,2.36654851455,-1
7.65822506243,3.8066107569,5.88940670657,-1
0.98903322065,9.48131170542,2.33785910904,-1
3.98371675178,2.66201069467,4.11365277934,-1
1.14187835827,2.61327490576,4.53389333207,-1
4.04403741879,8.63857538372,5.88535603252,-1
2.62035132352,6.6263892884,7.36959351818,-1
8.67507554119,6.86266268714,0.571309092444,-1
8.04979888319,0.409821563603,2.18875871625,-1
0.239942507649,7.79637155867,2.46964562798,-1
7.16382478962,0.951798121823,6.8695933046,-1
3.04650257879,9.19102848869,8.65716666984,-1
8.84500290035,8.44233416811,7.82012947421,-1
5.16492146358,1.12262562087,3.22426132414,-1
7.77188791406,4.81394647318,8.31622176603,-1
9.36544303028,1.41375133904,4.74483810676,-1
1.92156582364,6.71106248537,9.53182142243,-1
2.78692053106,8.17559252237,7.00250316765,-1
3.61938853963,0.50341711806,2.76400061161,-1
4.05448033895,1.6493300921,1.07487785749,-1
6.65570522114,4.03961516682,4.82963031881,-1
2.58690567635,7.23704011197,1.06838328671,-1
8.96300523486,7.11424509412,4.16208724359,-1
0.834532100876,4.10893307742,6.87092506877,-1
4.99507502816,3.40506040456,1.69952337178,-1
4.02417511865,8.00638295375,4.18596121907,-1
