@RELATION linearhardevens.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE class {1, -1}

@DATA
1.56422846054,5.58928548045,1
1.34808675128,6.8403370383,1
6.36600534643,3.27377088688,-1
5.22039798448,1.45441810665,-1
7.93714509888,3.15945490638,-1
7.83522498573,8.2071896,1
9.26693049544,8.11899957894,-1
1.31563621482,4.35517813018,1
9.17179057432,8.90786534537,-1
5.7486546804,8.00125739183,1
5.70087545762,7.47123490134,1
0.448142855508,1.74891640709,1
7.95126313476,7.53999113662,-1
7.88609119449,0.307352273115,-1
3.29936424361,5.27616869425,1
3.2439681069,7.85024413626,1
3.33559104439,2.8486387433,-1
2.81542344071,4.74831825002,1
7.91543685726,7.77510813891,-1
1.54435058416,8.99327165357,1
2.99324308894,3.70783584741,1
0.0756079669367,1.28474434725,1
8.98460807431,2.82896490434,-1
5.69570019138,3.32825839137,-1
2.43925328912,0.640013734794,-1
6.69365043983,8.14711307865,1
8.00255636225,7.77663448086,-1
8.9937989603,0.76998728993,-1
5.29379054774,7.87828074713,1
1.0574715626,9.29976663933,1
9.53355298721,0.201254647205,-1
8.52119705189,5.51574674765,-1
5.02166565726,5.67320950466,1
8.52380973727,4.72349144438,-1
6.75557099489,1.22558174243,-1
7.62300766296,7.87055781173,1
5.40457368597,3.96925522395,-1
5.05345967881,6.55855968249,1
2.72600503013,3.39739378701,1
0.750423909205,0.636836903841,-1
7.68692298188,5.34896352096,-1
8.94830100714,1.8329731755,-1
9.5719115445,5.84623886615,-1
5.60123976585,3.46056014909,-1
9.89597376404,9.16250711816,-1
0.318065286017,7.3196383755,1
5.42471955122,8.19046352807,1
0.756432379242,1.91976121394,1
6.90405139327,5.29085389785,-1
3.41002318466,4.03926184268,1
7.10045010603,2.18609590199,-1
8.25655787319,6.75800157864,-1
1.69973904261,3.85077112373,1
4.49356790454,8.86060612004,1
9.98494064172,6.97875273614,-1
2.18527322183,1.28692590393,-1
8.99116953653,4.40306408078,-1
0.18494052946,2.3330735456,1
9.30851851269,8.25913440823,-1
6.45312613105,7.71471338007,1
8.97895254777,6.64153324708,-1
2.97937607953,3.31327038202,1
6.34354727537,0.863687110548,-1
2.3914225299,4.87229386178,1
1.10149302039,2.42884583268,1
4.6145517458,2.05880247346,-1
9.72503114534,1.67429075953,-1
7.71931766345,3.99899736874,-1
4.16222901896,8.03302639805,1
4.6791059026,1.59298066901,-1
5.33629471036,9.26219607729,1
1.32546444287,0.648104148689,-1
7.88782195456,3.13851118382,-1
0.775126281744,1.98021528589,1
0.524838559142,1.94141785796,1
1.21943431944,2.91830352214,1
6.90155221813,1.20383419192,-1
2.84420977064,2.87205794483,1
2.67507996894,0.811252409169,-1
0.201212736019,7.65626830592,1
0.189759923938,0.874660879814,1
2.95840946998,7.13342648008,1
8.37639075822,4.68988734737,-1
9.40212785007,1.87123494576,-1
4.50694499323,2.0466901892,-1
0.780006191976,5.27769574625,1
8.74523145475,9.93696363595,1
8.62266117898,2.47696289444,-1
3.98462364527,9.39154573952,1
6.51074307016,5.98374742726,-1
4.09968689016,9.33745862389,1
5.12380043157,4.74479964383,-1
2.93550904947,5.54983512281,1
6.41303870398,3.93324162147,-1
4.28381563097,1.89516392492,-1
4.27395179479,1.53018172484,-1
